order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
04a59fe46fc5aa341da5378c195ed53c,2d8748fb35d51c2fd273ee67fff78b7a,delivered,2017-11-26 09:32:06,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19 00:00:00,a3d335d8dd759126b58367c6053bb20a,80010,curitiba,PR,1.0,2a15783d3cb601f8d9a6a86806b037b3,855668e0971d4dfd7bef1b6a4133b41b,2017-12-04 09:31:11,60.0,15.18,1.0,credit_card,1.0,75.18,bebes,47.0,1080.0,1.0,600.0,38.0,5.0,33.0
86b37610c0e86e94afe3d5ba4b73fa14,86ff82570097f39b2193254f540e4a69,delivered,2017-11-17 21:14:42,2017-11-22 02:49:29,2017-11-22 17:37:09,2017-12-05 20:23:33,2017-12-20 00:00:00,2f97fb04ba09cfa05b9e3b3af4e8e247,78875,gaucha do norte,MT,1.0,77ccbcf251886c8b83676fc918e7336c,f789d2c4f2c2eb38fc4373e7a4b35264,2017-11-28 02:49:29,49.99,25.66,1.0,boleto,1.0,161.3,pet_shop,55.0,499.0,4.0,200.0,27.0,9.0,26.0
86b37610c0e86e94afe3d5ba4b73fa14,86ff82570097f39b2193254f540e4a69,delivered,2017-11-17 21:14:42,2017-11-22 02:49:29,2017-11-22 17:37:09,2017-12-05 20:23:33,2017-12-20 00:00:00,2f97fb04ba09cfa05b9e3b3af4e8e247,78875,gaucha do norte,MT,2.0,1e56c680b07833e85fec6904b2c7e4b8,f789d2c4f2c2eb38fc4373e7a4b35264,2017-11-28 02:49:29,59.99,25.66,1.0,boleto,1.0,161.3,pet_shop,58.0,502.0,4.0,200.0,27.0,9.0,26.0
5c2d1d55c31db1cbe069dc9b6454b897,15bea20cd005ed59d34db54c6b32ec98,delivered,2018-07-23 18:27:07,2018-07-24 10:32:48,2018-07-25 14:10:00,2018-08-01 19:31:47,2018-08-10 00:00:00,02c639f8dd288caf7cc6dc66513c23b3,35610,dores do indaia,MG,1.0,cdd914e78124a73cc28a165cfc4a0bbc,ba143b05f0110f0dc71ad71b4466ce92,2018-07-27 09:17:32,93.99,23.46,1.0,credit_card,4.0,117.45,livros_tecnicos,34.0,1580.0,1.0,1800.0,29.0,3.0,21.0
1d067305b599c1e0dceb3864056ea527,0489975a325480c9e385e9f135bb13c3,delivered,2018-02-14 13:05:17,2018-02-14 13:15:38,2018-02-20 20:12:57,2018-03-09 21:52:36,2018-03-09 00:00:00,b577af9a54b023b4bcc51f69bb937f1c,14406,franca,SP,1.0,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2018-02-22 12:15:38,148.9,21.53,1.0,credit_card,5.0,170.43,cama_mesa_banho,60.0,744.0,2.0,8350.0,50.0,27.0,38.0
abc5ec9ecaec740b498a37f19c29a8c0,85aa7dc7ea24c96b5ac7864f13922495,delivered,2017-04-30 22:43:56,2017-04-30 22:55:09,2017-05-02 13:58:16,2017-05-12 12:04:38,2017-06-05 00:00:00,22be41ad7d58c7774c6e036348a042d0,99470,nao-me-toque,RS,1.0,303719bf7adc0897358c3dcc3c7a6190,bacb1f0ed56ad24198f5810d2b3fe9a5,2017-05-04 22:55:09,119.9,21.16,1.0,credit_card,1.0,141.06,brinquedos,56.0,263.0,4.0,2100.0,47.0,37.0,15.0
6942b8da583c2f9957e990d028607019,52006a9383bf149a4fb24226b173106f,shipped,2018-01-10 11:33:07,2018-01-11 02:32:30,2018-01-11 19:39:23,,2018-02-07 00:00:00,528b011eb7fab3d59c336cc7248eed3a,38600,paracatu,MG,1.0,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,2018-01-18 02:32:30,53.99,15.13,1.0,boleto,1.0,69.12,perfumaria,44.0,334.0,1.0,200.0,16.0,16.0,13.0
c3cb4c7c4b963ab08b07a5dca5baf05d,38ccd077e65d89b8a720be73bfaa9c6f,delivered,2017-05-15 16:29:03,2017-05-16 03:35:16,2017-05-17 09:24:51,2017-05-23 12:51:55,2017-06-08 00:00:00,4521ca49d47fa50f2b98f0c71cbf5ae7,99615,trindade do sul,RS,1.0,9a5a361f3cd6c280f6bf4ffb6207c51e,aba1721a889e04decc910aa13b768ef4,2017-05-22 03:35:16,119.0,15.58,1.0,boleto,1.0,134.58,papelaria,41.0,552.0,2.0,200.0,23.0,7.0,15.0
af66c46c49bdb3bf2f862efb1eb67d81,9e3a06f863456c3934b9d26037c119cd,delivered,2017-07-22 19:16:47,2017-07-22 19:25:18,2017-07-25 19:14:13,2017-07-31 18:17:45,2017-08-11 00:00:00,d2c89ba54e6cf93abd4ea9bb9e9fbf73,18682,lencois paulista,SP,1.0,f1d116eef76f1c526a5f2c5ce1daeaeb,cd68562d3f44870c08922d380acae552,2017-07-27 19:25:18,48.0,11.85,1.0,credit_card,1.0,59.85,telefonia,26.0,137.0,1.0,200.0,16.0,14.0,15.0
14e6e050a57912543937e93051cc7b2c,d006bd8339ac9891923132af6408f557,delivered,2018-06-24 19:01:52,2018-06-24 19:20:23,2018-06-25 15:57:00,2018-06-28 13:03:08,2018-07-27 00:00:00,50f99f56ab935ac45c6f1cd4c0bfbe2a,13304,itu,SP,1.0,3940247162a820eff119efe47b02182f,82cb9f452fe8334df74b22d37824b431,2018-06-28 19:20:23,49.1,19.53,1.0,credit_card,1.0,68.63,eletroportateis,48.0,1026.0,1.0,518.0,29.0,19.0,23.0
cefa8ee1540139ac77fa0c1b4ff1f04b,3b9388d1014c8090f77595c5e9f2ce94,delivered,2018-07-02 12:54:20,2018-07-02 13:10:15,2018-07-03 15:04:00,2018-07-06 11:52:07,2018-07-25 00:00:00,9e0c06f4607e8d1c8b1bb5419446c5b9,80320,curitiba,PR,1.0,092be1e8336fc404c57bd5970d056886,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-07-04 13:10:15,66.39,19.66,1.0,credit_card,1.0,86.05,alimentos,53.0,869.0,1.0,750.0,16.0,12.0,15.0
265f4e28ef8cf69f8445e2951bbe7343,c572fd6cdd98e87ea2bc433b6da21078,delivered,2017-03-06 00:14:28,2017-03-06 00:33:11,2017-03-06 09:54:32,2017-03-20 09:28:56,2017-04-11 00:00:00,3e45b1d69bfaf0b7963cbb9dd00196f7,76877,ariquemes,RO,1.0,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-03-15 00:33:11,39.9,24.84,1.0,credit_card,1.0,64.74,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0
34276839abbc2d596eb36540d36c624c,6968ea6ff6368619de4d031a15d5c9a6,delivered,2017-10-04 23:02:21,2017-10-04 23:14:17,2017-10-05 18:37:19,2017-10-20 16:18:59,2017-11-09 00:00:00,8051546e4730145100f73eb919000a81,95520,osorio,RS,1.0,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,2017-10-10 23:14:17,159.99,57.79,1.0,credit_card,5.0,217.78,bebes,56.0,621.0,1.0,10700.0,40.0,40.0,40.0
556bbf53c2c22fbb9ef31a414dd444a6,5883f965ac70043c2e908c3657c5d548,delivered,2017-12-21 17:43:41,2017-12-21 17:56:24,2017-12-26 16:59:04,2018-01-04 21:56:01,2018-01-22 00:00:00,d0db8f74fe8af2b92d1e7159472874f0,73015,brasilia,DF,1.0,9e2d3a8d8ffad53e2e35282a2020221c,1da366cade6d8276e7d8beea7af5d4bf,2017-12-28 17:56:24,49.9,17.6,1.0,credit_card,6.0,67.5,moveis_decoracao,50.0,531.0,4.0,1600.0,35.0,6.0,32.0
36530871a5e80138db53bcfd8a104d90,4dafe3c841d2d6cc8a8b6d25b35704b9,shipped,2017-05-09 11:48:37,2017-05-11 11:45:14,2017-05-11 13:21:47,,2017-06-08 00:00:00,10669e874b7ddaab97d6d539578576d7,54762,camaragibe,PE,1.0,ba4bfbf74dbe7ab37e263b9326da0523,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-17 11:45:14,36.9,26.89,1.0,credit_card,6.0,63.79,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0
b2bd1f09c1b8a4a36940f6f6e49d5dec,8ed14e450a6268ec13f325e7c2eafeed,delivered,2018-02-02 16:15:41,2018-02-02 16:36:26,2018-02-06 01:28:26,2018-02-20 18:09:29,2018-03-07 00:00:00,f1e0cfbcfd9aebd6d003f6667551a9ae,89065,blumenau,SC,1.0,eef7436637ac87cad6bf5108284c3413,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-08 16:31:38,199.0,16.14,3.0,voucher,1.0,29.13,relogios_presentes,49.0,580.0,1.0,342.0,18.0,12.0,16.0
b2bd1f09c1b8a4a36940f6f6e49d5dec,8ed14e450a6268ec13f325e7c2eafeed,delivered,2018-02-02 16:15:41,2018-02-02 16:36:26,2018-02-06 01:28:26,2018-02-20 18:09:29,2018-03-07 00:00:00,f1e0cfbcfd9aebd6d003f6667551a9ae,89065,blumenau,SC,1.0,eef7436637ac87cad6bf5108284c3413,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-08 16:31:38,199.0,16.14,1.0,credit_card,1.0,23.09,relogios_presentes,49.0,580.0,1.0,342.0,18.0,12.0,16.0
b2bd1f09c1b8a4a36940f6f6e49d5dec,8ed14e450a6268ec13f325e7c2eafeed,delivered,2018-02-02 16:15:41,2018-02-02 16:36:26,2018-02-06 01:28:26,2018-02-20 18:09:29,2018-03-07 00:00:00,f1e0cfbcfd9aebd6d003f6667551a9ae,89065,blumenau,SC,1.0,eef7436637ac87cad6bf5108284c3413,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-08 16:31:38,199.0,16.14,2.0,voucher,1.0,162.92,relogios_presentes,49.0,580.0,1.0,342.0,18.0,12.0,16.0
e69e2290db6b2d3b7593a40112e1a82a,3a017955f82b5bf61bb51aec865a01ca,delivered,2018-06-01 11:26:06,2018-06-02 03:15:28,2018-06-04 13:08:00,2018-06-05 17:44:39,2018-07-04 00:00:00,ab93bfed86e2417198d66cf58945442e,7401,aruja,SP,1.0,6d68112743e7ed2de3932554b033f544,0d33a55da925bbf1ff02af5f6059fc7f,2018-06-11 03:15:28,28.0,25.34,1.0,boleto,1.0,126.67,livros_tecnicos,51.0,449.0,2.0,500.0,90.0,11.0,11.0
e69e2290db6b2d3b7593a40112e1a82a,3a017955f82b5bf61bb51aec865a01ca,delivered,2018-06-01 11:26:06,2018-06-02 03:15:28,2018-06-04 13:08:00,2018-06-05 17:44:39,2018-07-04 00:00:00,ab93bfed86e2417198d66cf58945442e,7401,aruja,SP,2.0,fde90f06296b26995fd0de6f16610d70,8bb48dc19fccaa8613b6229bf7f452a2,2018-06-11 03:15:28,47.99,25.34,1.0,boleto,1.0,126.67,construcao_ferramentas_jardim,45.0,225.0,1.0,1650.0,22.0,14.0,14.0
c8627adf430caff83161acbeb344d8f5,078d86e7bf40b188f0e5ed6d866c21c4,delivered,2018-08-09 16:23:03,2018-08-09 17:30:25,2018-08-10 12:32:00,2018-08-14 19:12:05,2018-08-21 00:00:00,0319cd43072df023584a1fa0a94d45ce,8725,mogi das cruzes,SP,1.0,8c66104d520634a3b6e20c1f326767de,c864036feaab8c1659f65ea4faebe1da,2018-08-14 17:30:25,229.9,55.69,1.0,credit_card,1.0,285.59,esporte_lazer,33.0,1132.0,8.0,9350.0,105.0,15.0,28.0
1370fae9b19ee5e01a2d609eb18b7c8a,22eb8142d6313bab19fa6c657170ae6b,delivered,2017-11-15 13:47:34,2017-11-15 13:55:31,2017-11-17 15:12:12,2017-12-06 01:12:12,2017-12-14 00:00:00,66d7c05de70168738de8f6f8b5adce82,47630,serra do ramalho,BA,1.0,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017-11-21 13:55:31,117.3,28.2,1.0,credit_card,8.0,145.5,automotivo,53.0,555.0,1.0,4105.0,67.0,10.0,67.0
a7cd6af6e0519313887b3c3a120f20ca,a559b10d4f093640a0ed4693ce16ed02,delivered,2018-04-26 11:59:05,2018-04-26 12:11:18,2018-04-27 11:49:00,2018-05-03 02:52:58,2018-05-07 00:00:00,9ed19e34d278749a58db6f4659f679b1,6033,osasco,SP,1.0,4b703444923b5e57bb73ba343f5ebab7,42b729f859728f5079499127a9c2ef37,2018-05-03 12:11:18,35.9,7.39,1.0,credit_card,4.0,43.29,cama_mesa_banho,49.0,204.0,1.0,264.0,17.0,14.0,16.0
663830a477534735bbdec9de01113fa2,c1ddb7521d14db9071dccad0a94305c2,delivered,2018-07-15 12:37:12,2018-07-16 12:30:53,2018-07-16 14:33:00,2018-07-23 23:56:47,2018-08-13 00:00:00,fe22f09401a6af700ab66fac2edbea15,2053,sao paulo,SP,1.0,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,2018-07-26 12:30:53,24.9,13.51,1.0,credit_card,1.0,38.41,eletronicos,54.0,614.0,1.0,100.0,17.0,6.0,11.0
b2f3763408103bc7173bb36ed02dbeea,d0e6cb83a3fc27f56be011b2941f54c6,delivered,2018-05-30 22:33:08,2018-05-30 22:55:45,2018-06-11 14:44:00,2018-06-18 23:07:33,2018-07-16 00:00:00,e1858db871ca0cea6d07b5413f450048,30720,belo horizonte,MG,1.0,1b88c133317c3f2b8c53b6048f2dc8b6,54965bbe3e4f07ae045b90b0b8541f52,2018-06-07 22:55:45,359.9,42.59,1.0,credit_card,1.0,402.49,cama_mesa_banho,52.0,729.0,1.0,6200.0,20.0,30.0,30.0
0dad6beca7ed0e352668498c29089900,2528510465c7572dedee4431a7d52e08,delivered,2017-12-02 14:08:33,2017-12-02 14:17:20,2017-12-08 21:21:12,2017-12-13 09:44:38,2017-12-27 00:00:00,52a7fb2dfa60628b04619fa279d3e27c,16072,aracatuba,SP,1.0,cfc4861ae14c9e9e7679355f863c18d4,e5e33c0d8e7e002f398f5dc4cbbb338f,2017-12-07 14:17:20,98.7,12.19,1.0,credit_card,6.0,110.89,automotivo,58.0,874.0,5.0,150.0,23.0,3.0,16.0
93ec3e2c9a4beee38c28973d307093e1,330ca6b207006779da875ef48faef608,delivered,2018-03-29 14:27:41,2018-03-29 14:35:21,2018-04-04 23:16:22,2018-04-06 22:52:39,2018-04-11 00:00:00,c3fcf3b664801fe10c4d9f62ac72b21a,2671,sao paulo,SP,1.0,7ae5c4294636a8ccd3d8574daa6d7d21,17a053fcb14bd219540cbde0df490be0,2018-04-04 14:35:21,179.9,24.55,1.0,credit_card,3.0,204.45,moveis_escritorio,40.0,2268.0,1.0,12700.0,58.0,20.0,58.0
5561adcb0fd46da4cad3048fa4e7fc00,819b0aa9b717f6d78c0f72211bafebe3,delivered,2018-06-25 15:36:18,2018-06-25 15:58:17,2018-06-26 14:58:00,2018-06-27 17:18:42,2018-07-11 00:00:00,87d406e4698a66118241f1f4a407ee03,4216,sao paulo,SP,1.0,4d071a22b9cc548b64a75075a4c63151,131fcb0a0c9a47bba4474aacff0f14b7,2018-07-02 15:58:17,99.9,9.45,1.0,credit_card,1.0,109.35,eletrodomesticos,35.0,342.0,3.0,750.0,22.0,7.0,22.0
6245ae0abd9de1ae647b5da78c0ea69b,d68585c54450af4bfc04cc6cccbcd607,delivered,2017-09-11 07:54:38,2017-09-11 08:10:08,2017-09-13 18:22:19,2017-09-16 16:12:24,2017-09-27 00:00:00,fbe53ee8a67e9fbf5cdb52d888701527,17206,jau,SP,1.0,8d1cfc0463b545928bfb4e589e017bd4,aae3bfea055532c57fb453ed3ec80b30,2017-09-15 08:10:08,62.8,11.94,1.0,credit_card,1.0,74.74,market_place,55.0,1626.0,1.0,175.0,17.0,10.0,19.0
ce9feeba53c652dd6569cca62e2bb287,f7398fc942c8fa80e5419ae52e49f7fb,delivered,2018-04-15 19:42:06,2018-04-15 19:55:20,2018-04-19 14:32:30,2018-04-20 23:12:11,2018-04-26 00:00:00,d01cf8c6c7c836c5dd9320585928f42b,6414,barueri,SP,1.0,28b5fef7b6d63771e9784bc68c783793,d91fb3b7d041e83b64a00a3edfb37e4f,2018-04-19 19:55:20,45.0,11.86,1.0,credit_card,1.0,56.86,eletrodomesticos,60.0,564.0,1.0,1500.0,65.0,8.0,38.0
565923f847aad52e7638eb189cce3b51,a2cb2bc236e62cf807925d6cecc245c6,delivered,2018-01-13 08:19:23,2018-01-13 08:29:22,2018-01-15 22:55:00,2018-01-23 18:22:46,2018-02-15 00:00:00,41a1e8124bbc0d73734103301fdd4115,35032,governador valadares,MG,1.0,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2018-01-18 08:29:22,80.0,17.81,1.0,credit_card,1.0,97.81,beleza_saude,48.0,594.0,1.0,1850.0,24.0,36.0,23.0
36ebb4199031e72a1fa964549b88c377,eecf2b94cdbe9ef6245fabb5e091c987,delivered,2018-04-04 08:39:50,2018-04-04 08:50:15,2018-04-07 00:49:39,2018-04-16 23:35:26,2018-05-02 00:00:00,94819c1119bcbb29d414ac33b904e82d,18403,itapeva,SP,1.0,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2018-04-10 08:50:15,109.9,23.35,1.0,voucher,1.0,133.25,bebes,59.0,235.0,2.0,9400.0,75.0,15.0,50.0
232b75e8b6faa6ca2063184414e634a7,0a11cb0fb65032da800b780afcc1a1b7,delivered,2017-09-26 12:32:39,2017-09-27 03:35:03,2017-10-04 08:03:59,2017-10-09 18:32:42,2017-10-20 00:00:00,b91094129b0c7e78a2d312269365968e,80020,curitiba,PR,1.0,952670bc019a73f0933157ec82ff6e4f,37be5a7c751166fbc5f8ccba4119e043,2017-10-04 03:35:03,159.0,21.95,1.0,boleto,1.0,180.95,cama_mesa_banho,46.0,162.0,5.0,3300.0,60.0,18.0,50.0
ee990334acb0ff9333b01afa465f3006,a8331c35b57d8fe09e8df1c06509de29,delivered,2018-02-28 17:00:28,2018-03-02 02:10:55,2018-03-02 22:18:35,2018-03-22 10:18:36,2018-04-02 00:00:00,5e965d35ef2083367ff713df75fa6f16,78655,porto alegre do norte,MT,1.0,672e757f331900b9deea127a2a7b79fd,e59aa562b9f8076dd550fcddf0e73491,2018-03-08 02:10:55,410.0,35.32,1.0,boleto,1.0,445.32,agro_industria_e_comercio,39.0,383.0,1.0,2650.0,30.0,30.0,20.0
780fe22baa36991bdbb1559f5b549596,e1862648f338ecaf4242e8e2b59126ca,delivered,2017-04-22 19:26:47,2017-04-22 19:41:06,2017-04-24 11:04:27,2017-04-28 14:37:16,2017-05-15 00:00:00,2e3c3bce0bc8cca5d8e987d047e64d8b,38770,joao pinheiro,MG,1.0,4bb4fb9c85785b75ab4f6559900c7ca1,ef506c96320abeedfb894c34db06f478,2017-04-27 19:41:06,37.99,14.52,1.0,credit_card,5.0,52.51,telefonia,49.0,394.0,2.0,150.0,19.0,4.0,20.0
58ac1947c1a9067b9f416cba6d844a3f,ee8e1d37f563ecc11cc4dcb4dfd794c2,delivered,2017-09-13 09:18:50,2017-09-13 13:45:43,2017-09-14 21:20:03,2017-09-21 21:16:17,2017-09-25 00:00:00,5cbf29b2dcf212a6a5d864b887238c72,4842,sao paulo,SP,1.0,9820e04e332fc450d6fd975befc1bc28,520b493b57809f446cb0a233bb3e25c7,2017-09-19 13:45:43,110.0,14.16,1.0,credit_card,5.0,124.16,,,,,10800.0,40.0,40.0,30.0
ba4ddff2b9082f079de9a84d7a5605fd,fbfba770bf13f470f63d1854a765a2d3,delivered,2018-01-18 09:30:54,2018-01-18 09:38:30,2018-01-18 23:43:46,2018-01-20 17:56:44,2018-02-02 00:00:00,213ce7ea2a0345a65b4045cf55be42d8,4815,sao paulo,SP,1.0,58a84286399d234f7234d54d9daf6418,a416b6a846a11724393025641d4edd5e,2018-01-24 09:38:30,52.39,13.08,1.0,credit_card,1.0,65.47,beleza_saude,49.0,800.0,1.0,2450.0,30.0,12.0,16.0
75351e48296ef42211a0b80c427aae57,cf9e2b07f78cce347089900f49fb4746,delivered,2017-03-14 16:25:43,2017-03-14 16:25:43,2017-03-30 13:22:17,2017-04-03 13:37:42,2017-04-10 00:00:00,cab5ecc01e69aac95f48b619eb40a882,4508,sao paulo,SP,1.0,28f2e74ecd7f12eab02ca9b3c2bd9c5f,ca3bd7cd9f149df75950150d010fe4a2,2017-03-28 16:25:43,87.37,10.79,1.0,boleto,1.0,98.16,utilidades_domesticas,45.0,353.0,1.0,1100.0,16.0,20.0,26.0
64a2b20e6611bf80d933549f4c45ad84,de62761e79f4ae4169cab45ed5f36026,delivered,2017-12-20 12:30:40,2017-12-21 02:11:52,2017-12-22 20:41:54,2018-01-09 15:44:20,2018-01-19 00:00:00,6f19cd82c9d4d5b80bd8fbd24e600576,78135,varzea grande,MT,1.0,044f05bc9de36e8a693a83e4bc79dd0d,ea8482cd71df3c1969d7b9473ff13abc,2017-12-28 02:11:52,24.99,15.79,1.0,boleto,1.0,40.78,telefonia,59.0,734.0,4.0,300.0,17.0,4.0,12.0
775130c792f4c6460c63162e994a1114,d4cd9729eeca5306a2c039fe6e55601e,delivered,2017-12-04 17:24:57,2017-12-04 18:30:29,2017-12-05 16:09:06,2017-12-11 18:52:10,2018-01-04 00:00:00,8689753ac05594f16b97e8bd556b50b0,82100,curitiba,PR,1.0,99b4596b82b6f75d453160c9c75e01f4,6bbcb8924baf70b7fe2fe2097e8cd407,2017-12-15 18:04:01,257.6,15.67,1.0,credit_card,2.0,273.27,artigos_de_festas,36.0,378.0,1.0,1550.0,23.0,17.0,18.0
b0928556a10706af462ca2ab2c91903b,0b9e85491c194a97516c87f30a93abfa,delivered,2018-08-03 22:23:06,2018-08-03 22:35:17,2018-08-06 13:40:00,2018-08-14 18:16:42,2018-08-23 00:00:00,cf50302e77f7141c5923c3bc84ceffaf,36884,muriae,MG,1.0,59a5c66f3c04b01ccdb9362174f6ecdf,a56a8043ebf66e42119618fb8cf232c6,2018-08-08 22:35:17,83.0,23.73,1.0,credit_card,1.0,106.73,informatica_acessorios,58.0,1538.0,5.0,650.0,17.0,11.0,11.0
5487a8ac1699754d975f853ce8bb9321,a51b373c427132a77b112ca10f502c4f,delivered,2018-03-29 14:29:44,2018-04-03 05:48:50,2018-04-04 01:13:40,2018-04-08 16:22:04,2018-04-20 00:00:00,995fe9426f030109b1614044edaf46d9,2537,sao paulo,SP,1.0,73e0db4719016f90a37238ca8e5a1cab,11305281b50fff20ae8bb473f8e11876,2018-04-11 05:48:50,159.99,27.2,1.0,boleto,1.0,187.19,casa_conforto,58.0,162.0,1.0,3050.0,20.0,30.0,46.0
00571ded73b3c061925584feab0db425,3c628393675b42c6b5ef89461f68ecef,delivered,2017-05-18 20:59:24,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00,106106992030e0d83e6f1bc9d4054070,30770,belo horizonte,MG,1.0,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01,1.0,credit_card,4.0,389.82,perfumaria,57.0,287.0,1.0,450.0,23.0,8.0,15.0
00571ded73b3c061925584feab0db425,3c628393675b42c6b5ef89461f68ecef,delivered,2017-05-18 20:59:24,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00,106106992030e0d83e6f1bc9d4054070,30770,belo horizonte,MG,2.0,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01,1.0,credit_card,4.0,389.82,perfumaria,57.0,287.0,1.0,450.0,23.0,8.0,15.0
74ebfa44a323c96a7760bd693d690a3d,13fd7ce9f08449dec2533119379a2527,delivered,2017-06-16 00:22:49,2017-06-16 00:35:26,2017-06-16 15:37:52,2017-06-26 13:49:52,2017-07-18 00:00:00,6110fc2216f14d1efaa683050a262e90,29162,serra,ES,1.0,7d1fc7d682f6a5c8e47437e3540f4415,376a891762bbdecbc02b4b6adec3fdda,2017-06-22 00:35:26,359.5,33.96,1.0,credit_card,10.0,393.46,cool_stuff,59.0,812.0,3.0,3400.0,37.0,27.0,22.0
37104fd8b73d0691fda9491fe8906808,328d7a69cb9cbaf088eed3ed778804bb,delivered,2017-07-05 09:16:49,2017-07-07 02:50:37,2017-07-07 21:03:12,2017-07-17 17:23:48,2017-08-07 00:00:00,92f65b75e3c4a45c14f410b4aac4db69,95835,mato leitao,RS,1.0,1dceebcc5f23c02ea23e16d5bedca000,4e922959ae960d389249c378d1c939f5,2017-07-18 02:50:37,45.0,16.11,1.0,boleto,1.0,122.22,cds_dvds_musicais,47.0,117.0,2.0,550.0,35.0,15.0,25.0
37104fd8b73d0691fda9491fe8906808,328d7a69cb9cbaf088eed3ed778804bb,delivered,2017-07-05 09:16:49,2017-07-07 02:50:37,2017-07-07 21:03:12,2017-07-17 17:23:48,2017-08-07 00:00:00,92f65b75e3c4a45c14f410b4aac4db69,95835,mato leitao,RS,2.0,1dceebcc5f23c02ea23e16d5bedca000,4e922959ae960d389249c378d1c939f5,2017-07-18 02:50:37,45.0,16.11,1.0,boleto,1.0,122.22,cds_dvds_musicais,47.0,117.0,2.0,550.0,35.0,15.0,25.0
b6b3633f97c686d8e188ac6fa29ff20d,8d3d362741da05c706eb55001bdfa1b9,delivered,2018-07-27 12:45:51,2018-07-27 13:04:20,2018-08-02 13:33:00,2018-08-06 17:20:53,2018-08-17 00:00:00,71570c9b76f11df814726260cf634fb8,3236,sao paulo,SP,1.0,de89f330c497e12d2510c2cd2a48a29f,240b9776d844d37535668549a396af32,2018-08-06 13:04:20,679.0,19.85,1.0,credit_card,7.0,698.85,telefonia,30.0,900.0,1.0,605.0,16.0,14.0,16.0
37e32b54f25d2472acbc642f7e539a36,0f5b40f9925b49675464fb74869c6547,delivered,2017-07-08 14:12:08,2017-07-08 14:25:09,2017-07-11 14:36:51,2017-07-17 20:39:33,2017-08-03 00:00:00,071bb277b0146da77fac31e70657815e,22020,rio de janeiro,RJ,1.0,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-07-17 14:25:09,84.99,14.34,1.0,credit_card,4.0,99.33,perfumaria,59.0,1071.0,1.0,550.0,21.0,12.0,20.0
43d88b0e949865904334dd5b3ca63f50,aa601b3c45980c0918042d5ca7a25054,delivered,2018-03-15 16:59:11,2018-03-15 17:15:42,2018-03-19 15:03:06,2018-03-20 16:13:27,2018-04-02 00:00:00,1006daf2f4f3b40848bdb64d356b4b39,6665,itapevi,SP,1.0,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2018-03-26 17:15:42,49.99,8.29,1.0,credit_card,2.0,58.28,perfumaria,54.0,1536.0,2.0,250.0,20.0,8.0,21.0
5e99f3c445038a0709b2aea8e34ed593,243ee97e01766bf68c3e30f0fe572490,delivered,2017-06-25 19:30:09,2017-06-25 19:45:10,2017-06-26 18:41:35,2017-07-04 10:51:55,2017-07-14 00:00:00,2c613e1daa937ba2dda45140c410f48f,13221,varzea paulista,SP,1.0,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-29 19:45:10,59.9,17.13,1.0,credit_card,1.0,77.03,utilidades_domesticas,41.0,799.0,1.0,7000.0,26.0,47.0,27.0
